id,created_at,username,name,description,entities.description.cashtags,entities.description.hashtags,entities.description.mentions,entities.description.urls,entities.url.urls,location,pinned_tweet_id,profile_image_url,protected,public_metrics.followers_count,public_metrics.following_count,public_metrics.listed_count,public_metrics.tweet_count,url,verified,withheld.scope,withheld.copyright,withheld.country_codes,__twarc.retrieved_at,__twarc.url,__twarc.version,
2262477443,2014-01-04T20:08:29.000Z,CaterinaChinnic,Caterina Chinnici,"Magistrato - Europarlamentare🇮🇹, vicepresidente della commissione Cont e componente della commissione Libe #caterinachinnici",,"[{""start"": 107, ""end"": 124, ""tag"": ""caterinachinnici""}]",,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/Gx65nOyAK1"", ""expanded_url"": ""http://www.caterinachinnici.it"", ""display_url"": ""caterinachinnici.it""}]",Caltanissetta-Bruxelles-Strasb,,https://pbs.twimg.com/profile_images/1119340745960370178/Zk0Dk9Wo_normal.png,False,3418,415,195,3478,https://t.co/Gx65nOyAK1,True,,,,2022-08-05T14:50:58+00:00,https://api.twitter.com/2/users?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&expansions=pinned_tweet_id&ids=2376830766%2C251290516%2C1492759764%2C245074453%2C301716524%2C257450818%2C42072558%2C90014101%2C2218262270%2C3291104591%2C775341791973412864%2C3833423967%2C625617955%2C42072558%2C2763652310%2C3833423967%2C90014101%2C318724564%2C49950808%2C2362739336%2C365363757%2C1934463319%2C284067858%2C3302560545%2C3435481989%2C535452316%2C114778403%2C252590140%2C1249486668%2C1485429175%2C628396879%2C146101077%2C2267143780%2C104782747%2C356190403%2C993849096%2C101561338%2C1934463319%2C3302560545%2C110963318%2C628396879%2C146101077%2C358014007%2C104782747%2C117029568%2C284067858%2C1109154121171517440%2C14569308%2C140133595%2C54988878%2C15229068%2C379647647%2C467604110%2C87306292%2C2262477443%2C141151403%2C22651555%2C484515352%2C14460250%2C1510780328%2C2853507520%2C16905927%2C143536359%2C83041759%2C829032654%2C9234892%2C86719842%2C371315536%2C339672122%2C461219174%2C93255334%2C103152299%2C1336254342%2C391945446%2C540895773%2C467604110%2C87306292%2C2416067982%2C2262477443%2C54988878%2C372352619%2C1118264104857288832%2C163567416%2C402097529%2C136343557%2C388718346%2C9234892%2C86719842%2C271596933%2C780024711510130560%2C339672122%2C391945446%2C149299258%2C98330202%2C1108382916%2C1145986626503479296%2C370708213%2C21794101%2C828623998921629696%2C1124773536,2.10.1,
141151403,2010-05-07T09:13:32.000Z,DamianoZoffoli,Damiano Zoffoli,"Babbo, nonno, marito, medico dentista a riposo, politico terra-terra, romagnolo doc, lavoro per cercare di ritornare bambino.È stato Eurodeputato Pd del NordEst",,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/h6maLVFlkY"", ""expanded_url"": ""http://www.damianozoffoli.it"", ""display_url"": ""damianozoffoli.it""}]",Emilia-Romagna,,https://pbs.twimg.com/profile_images/572087859441741824/zWJvpG8O_normal.jpeg,False,2217,1585,82,11367,https://t.co/h6maLVFlkY,True,,,,2022-08-05T14:50:58+00:00,https://api.twitter.com/2/users?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&expansions=pinned_tweet_id&ids=2376830766%2C251290516%2C1492759764%2C245074453%2C301716524%2C257450818%2C42072558%2C90014101%2C2218262270%2C3291104591%2C775341791973412864%2C3833423967%2C625617955%2C42072558%2C2763652310%2C3833423967%2C90014101%2C318724564%2C49950808%2C2362739336%2C365363757%2C1934463319%2C284067858%2C3302560545%2C3435481989%2C535452316%2C114778403%2C252590140%2C1249486668%2C1485429175%2C628396879%2C146101077%2C2267143780%2C104782747%2C356190403%2C993849096%2C101561338%2C1934463319%2C3302560545%2C110963318%2C628396879%2C146101077%2C358014007%2C104782747%2C117029568%2C284067858%2C1109154121171517440%2C14569308%2C140133595%2C54988878%2C15229068%2C379647647%2C467604110%2C87306292%2C2262477443%2C141151403%2C22651555%2C484515352%2C14460250%2C1510780328%2C2853507520%2C16905927%2C143536359%2C83041759%2C829032654%2C9234892%2C86719842%2C371315536%2C339672122%2C461219174%2C93255334%2C103152299%2C1336254342%2C391945446%2C540895773%2C467604110%2C87306292%2C2416067982%2C2262477443%2C54988878%2C372352619%2C1118264104857288832%2C163567416%2C402097529%2C136343557%2C388718346%2C9234892%2C86719842%2C271596933%2C780024711510130560%2C339672122%2C391945446%2C149299258%2C98330202%2C1108382916%2C1145986626503479296%2C370708213%2C21794101%2C828623998921629696%2C1124773536,2.10.1,
22651555,2009-03-03T17:52:00.000Z,danieleviotti,Daniele Viotti,"Sono gay, di sinistra, interista. Ex MEP ma ancora molto onorevole. Amo talmente tanto l’Europa che vorrei cambiarla. #amala #ForzaGrigi He/him #noisiamorete",,"[{""start"": 118, ""end"": 124, ""tag"": ""amala""}, {""start"": 125, ""end"": 136, ""tag"": ""ForzaGrigi""}, {""start"": 144, ""end"": 157, ""tag"": ""noisiamorete""}]",,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/qNQA1X0iJN"", ""expanded_url"": ""https://linktr.ee/Danieleviotti"", ""display_url"": ""linktr.ee/Danieleviotti""}]",Torino,1467934768729927688,https://pbs.twimg.com/profile_images/1443466429865549829/69qgDxE2_normal.jpg,False,11427,2280,209,23691,https://t.co/qNQA1X0iJN,True,,,,2022-08-05T14:50:58+00:00,https://api.twitter.com/2/users?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&expansions=pinned_tweet_id&ids=2376830766%2C251290516%2C1492759764%2C245074453%2C301716524%2C257450818%2C42072558%2C90014101%2C2218262270%2C3291104591%2C775341791973412864%2C3833423967%2C625617955%2C42072558%2C2763652310%2C3833423967%2C90014101%2C318724564%2C49950808%2C2362739336%2C365363757%2C1934463319%2C284067858%2C3302560545%2C3435481989%2C535452316%2C114778403%2C252590140%2C1249486668%2C1485429175%2C628396879%2C146101077%2C2267143780%2C104782747%2C356190403%2C993849096%2C101561338%2C1934463319%2C3302560545%2C110963318%2C628396879%2C146101077%2C358014007%2C104782747%2C117029568%2C284067858%2C1109154121171517440%2C14569308%2C140133595%2C54988878%2C15229068%2C379647647%2C467604110%2C87306292%2C2262477443%2C141151403%2C22651555%2C484515352%2C14460250%2C1510780328%2C2853507520%2C16905927%2C143536359%2C83041759%2C829032654%2C9234892%2C86719842%2C371315536%2C339672122%2C461219174%2C93255334%2C103152299%2C1336254342%2C391945446%2C540895773%2C467604110%2C87306292%2C2416067982%2C2262477443%2C54988878%2C372352619%2C1118264104857288832%2C163567416%2C402097529%2C136343557%2C388718346%2C9234892%2C86719842%2C271596933%2C780024711510130560%2C339672122%2C391945446%2C149299258%2C98330202%2C1108382916%2C1145986626503479296%2C370708213%2C21794101%2C828623998921629696%2C1124773536,2.10.1,
484515352,2012-02-06T06:02:10.000Z,elena_gentile,Elena Gentile,Europarlamentare PD - Gruppo S&D legislatura 2014/2019-CommissioniLavoro Affari Sociali Salute Ambiente @EPSocialAffairs Assessore regione Puglia2005/2014,,,"[{""start"": 104, ""end"": 120, ""username"": ""EPSocialAffairs""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/cujEgJXQ6T"", ""expanded_url"": ""http://www.elenagentile.net"", ""display_url"": ""elenagentile.net""}]","Cerignola, Puglia",,https://pbs.twimg.com/profile_images/1124622216673599489/cos9v2Of_normal.jpg,False,5266,2562,174,11905,https://t.co/cujEgJXQ6T,True,,,,2022-08-05T14:50:58+00:00,https://api.twitter.com/2/users?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&expansions=pinned_tweet_id&ids=2376830766%2C251290516%2C1492759764%2C245074453%2C301716524%2C257450818%2C42072558%2C90014101%2C2218262270%2C3291104591%2C775341791973412864%2C3833423967%2C625617955%2C42072558%2C2763652310%2C3833423967%2C90014101%2C318724564%2C49950808%2C2362739336%2C365363757%2C1934463319%2C284067858%2C3302560545%2C3435481989%2C535452316%2C114778403%2C252590140%2C1249486668%2C1485429175%2C628396879%2C146101077%2C2267143780%2C104782747%2C356190403%2C993849096%2C101561338%2C1934463319%2C3302560545%2C110963318%2C628396879%2C146101077%2C358014007%2C104782747%2C117029568%2C284067858%2C1109154121171517440%2C14569308%2C140133595%2C54988878%2C15229068%2C379647647%2C467604110%2C87306292%2C2262477443%2C141151403%2C22651555%2C484515352%2C14460250%2C1510780328%2C2853507520%2C16905927%2C143536359%2C83041759%2C829032654%2C9234892%2C86719842%2C371315536%2C339672122%2C461219174%2C93255334%2C103152299%2C1336254342%2C391945446%2C540895773%2C467604110%2C87306292%2C2416067982%2C2262477443%2C54988878%2C372352619%2C1118264104857288832%2C163567416%2C402097529%2C136343557%2C388718346%2C9234892%2C86719842%2C271596933%2C780024711510130560%2C339672122%2C391945446%2C149299258%2C98330202%2C1108382916%2C1145986626503479296%2C370708213%2C21794101%2C828623998921629696%2C1124773536,2.10.1,
14460250,2008-04-21T09:58:18.000Z,giannipittella,Gianni Pittella,Sindaco di Lauria. Senatore del Partito Democratico. Già Presidente del Gruppo S&D al Parlamento europeo.,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/ADr1Ug2PX1"", ""expanded_url"": ""http://www.giannipittella.com"", ""display_url"": ""giannipittella.com""}]",Italy,,https://pbs.twimg.com/profile_images/1316112762536419332/JuSOegdn_normal.jpg,False,39603,7806,695,20757,https://t.co/ADr1Ug2PX1,True,,,,2022-08-05T14:50:58+00:00,https://api.twitter.com/2/users?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&expansions=pinned_tweet_id&ids=2376830766%2C251290516%2C1492759764%2C245074453%2C301716524%2C257450818%2C42072558%2C90014101%2C2218262270%2C3291104591%2C775341791973412864%2C3833423967%2C625617955%2C42072558%2C2763652310%2C3833423967%2C90014101%2C318724564%2C49950808%2C2362739336%2C365363757%2C1934463319%2C284067858%2C3302560545%2C3435481989%2C535452316%2C114778403%2C252590140%2C1249486668%2C1485429175%2C628396879%2C146101077%2C2267143780%2C104782747%2C356190403%2C993849096%2C101561338%2C1934463319%2C3302560545%2C110963318%2C628396879%2C146101077%2C358014007%2C104782747%2C117029568%2C284067858%2C1109154121171517440%2C14569308%2C140133595%2C54988878%2C15229068%2C379647647%2C467604110%2C87306292%2C2262477443%2C141151403%2C22651555%2C484515352%2C14460250%2C1510780328%2C2853507520%2C16905927%2C143536359%2C83041759%2C829032654%2C9234892%2C86719842%2C371315536%2C339672122%2C461219174%2C93255334%2C103152299%2C1336254342%2C391945446%2C540895773%2C467604110%2C87306292%2C2416067982%2C2262477443%2C54988878%2C372352619%2C1118264104857288832%2C163567416%2C402097529%2C136343557%2C388718346%2C9234892%2C86719842%2C271596933%2C780024711510130560%2C339672122%2C391945446%2C149299258%2C98330202%2C1108382916%2C1145986626503479296%2C370708213%2C21794101%2C828623998921629696%2C1124773536,2.10.1,
1510780328,2013-06-12T15:07:59.000Z,IsabellaDeMonte,Isabella De Monte,ex eurodeputata VIII legislatura. Membro della segreteria nazionale di Azione con delega all’UE.,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/xO4XaUFDbP"", ""expanded_url"": ""http://www.isabellademonte.eu"", ""display_url"": ""isabellademonte.eu""}]",,1200848777168478213,https://pbs.twimg.com/profile_images/1541472139060068353/C5984vfe_normal.jpg,False,4894,1622,170,5167,https://t.co/xO4XaUFDbP,True,,,,2022-08-05T14:50:58+00:00,https://api.twitter.com/2/users?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&expansions=pinned_tweet_id&ids=2376830766%2C251290516%2C1492759764%2C245074453%2C301716524%2C257450818%2C42072558%2C90014101%2C2218262270%2C3291104591%2C775341791973412864%2C3833423967%2C625617955%2C42072558%2C2763652310%2C3833423967%2C90014101%2C318724564%2C49950808%2C2362739336%2C365363757%2C1934463319%2C284067858%2C3302560545%2C3435481989%2C535452316%2C114778403%2C252590140%2C1249486668%2C1485429175%2C628396879%2C146101077%2C2267143780%2C104782747%2C356190403%2C993849096%2C101561338%2C1934463319%2C3302560545%2C110963318%2C628396879%2C146101077%2C358014007%2C104782747%2C117029568%2C284067858%2C1109154121171517440%2C14569308%2C140133595%2C54988878%2C15229068%2C379647647%2C467604110%2C87306292%2C2262477443%2C141151403%2C22651555%2C484515352%2C14460250%2C1510780328%2C2853507520%2C16905927%2C143536359%2C83041759%2C829032654%2C9234892%2C86719842%2C371315536%2C339672122%2C461219174%2C93255334%2C103152299%2C1336254342%2C391945446%2C540895773%2C467604110%2C87306292%2C2416067982%2C2262477443%2C54988878%2C372352619%2C1118264104857288832%2C163567416%2C402097529%2C136343557%2C388718346%2C9234892%2C86719842%2C271596933%2C780024711510130560%2C339672122%2C391945446%2C149299258%2C98330202%2C1108382916%2C1145986626503479296%2C370708213%2C21794101%2C828623998921629696%2C1124773536,2.10.1,
2853507520,2014-10-31T17:28:37.000Z,luigi_morgano,Luigi Morgano,Segretario nazionale della FISM (Federazione Italiana Scuole Materne). Nell'ottava Legislatura è stato Parlamentare europeo eletto per la Circoscrizione 1.,,,,,"[{""start"": 0, ""end"": 22, ""url"": ""http://t.co/3rjXJPBbXA"", ""expanded_url"": ""http://www.luigimorgano.it"", ""display_url"": ""luigimorgano.it""}]",,,https://pbs.twimg.com/profile_images/528244380482535424/WQQw0uEw_normal.png,False,1164,1005,81,3938,http://t.co/3rjXJPBbXA,False,,,,2022-08-05T14:50:58+00:00,https://api.twitter.com/2/users?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&expansions=pinned_tweet_id&ids=2376830766%2C251290516%2C1492759764%2C245074453%2C301716524%2C257450818%2C42072558%2C90014101%2C2218262270%2C3291104591%2C775341791973412864%2C3833423967%2C625617955%2C42072558%2C2763652310%2C3833423967%2C90014101%2C318724564%2C49950808%2C2362739336%2C365363757%2C1934463319%2C284067858%2C3302560545%2C3435481989%2C535452316%2C114778403%2C252590140%2C1249486668%2C1485429175%2C628396879%2C146101077%2C2267143780%2C104782747%2C356190403%2C993849096%2C101561338%2C1934463319%2C3302560545%2C110963318%2C628396879%2C146101077%2C358014007%2C104782747%2C117029568%2C284067858%2C1109154121171517440%2C14569308%2C140133595%2C54988878%2C15229068%2C379647647%2C467604110%2C87306292%2C2262477443%2C141151403%2C22651555%2C484515352%2C14460250%2C1510780328%2C2853507520%2C16905927%2C143536359%2C83041759%2C829032654%2C9234892%2C86719842%2C371315536%2C339672122%2C461219174%2C93255334%2C103152299%2C1336254342%2C391945446%2C540895773%2C467604110%2C87306292%2C2416067982%2C2262477443%2C54988878%2C372352619%2C1118264104857288832%2C163567416%2C402097529%2C136343557%2C388718346%2C9234892%2C86719842%2C271596933%2C780024711510130560%2C339672122%2C391945446%2C149299258%2C98330202%2C1108382916%2C1145986626503479296%2C370708213%2C21794101%2C828623998921629696%2C1124773536,2.10.1,
16905927,2008-10-22T14:19:35.000Z,mercedesbresso,Mercedes Bresso 🇪🇺,"Professore di Economia e Scrittrice. È stata, tra le altre cose, deputata al Parlamento europeo e Presidente della Regione Piemonte.",,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/jwLAcd2Ei1"", ""expanded_url"": ""http://www.mercedesbresso.it"", ""display_url"": ""mercedesbresso.it""}]",Piemonte,,https://pbs.twimg.com/profile_images/1123147374686294016/sZBTDdFK_normal.jpg,False,4996,2156,218,4911,https://t.co/jwLAcd2Ei1,True,,,,2022-08-05T14:50:58+00:00,https://api.twitter.com/2/users?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&expansions=pinned_tweet_id&ids=2376830766%2C251290516%2C1492759764%2C245074453%2C301716524%2C257450818%2C42072558%2C90014101%2C2218262270%2C3291104591%2C775341791973412864%2C3833423967%2C625617955%2C42072558%2C2763652310%2C3833423967%2C90014101%2C318724564%2C49950808%2C2362739336%2C365363757%2C1934463319%2C284067858%2C3302560545%2C3435481989%2C535452316%2C114778403%2C252590140%2C1249486668%2C1485429175%2C628396879%2C146101077%2C2267143780%2C104782747%2C356190403%2C993849096%2C101561338%2C1934463319%2C3302560545%2C110963318%2C628396879%2C146101077%2C358014007%2C104782747%2C117029568%2C284067858%2C1109154121171517440%2C14569308%2C140133595%2C54988878%2C15229068%2C379647647%2C467604110%2C87306292%2C2262477443%2C141151403%2C22651555%2C484515352%2C14460250%2C1510780328%2C2853507520%2C16905927%2C143536359%2C83041759%2C829032654%2C9234892%2C86719842%2C371315536%2C339672122%2C461219174%2C93255334%2C103152299%2C1336254342%2C391945446%2C540895773%2C467604110%2C87306292%2C2416067982%2C2262477443%2C54988878%2C372352619%2C1118264104857288832%2C163567416%2C402097529%2C136343557%2C388718346%2C9234892%2C86719842%2C271596933%2C780024711510130560%2C339672122%2C391945446%2C149299258%2C98330202%2C1108382916%2C1145986626503479296%2C370708213%2C21794101%2C828623998921629696%2C1124773536,2.10.1,
143536359,2010-05-13T18:54:56.000Z,m_giuffrida,michela giuffrida,Giornalista - già Europarlamentare             https://t.co/5oVPuHuuQF,,,,"[{""start"": 47, ""end"": 70, ""url"": ""https://t.co/5oVPuHuuQF"", ""expanded_url"": ""http://www.michelagiuffrida.it"", ""display_url"": ""michelagiuffrida.it""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/sPMqf2F3Sc"", ""expanded_url"": ""http://www.europarl.europa.eu/meps/it/124864/MICHELA_GIUFFRIDA_home.html"", ""display_url"": ""europarl.europa.eu/meps/it/124864\u2026""}]",,,https://pbs.twimg.com/profile_images/1121894945755992064/edA4LzD8_normal.jpg,False,6661,1900,188,3837,https://t.co/sPMqf2F3Sc,True,,,,2022-08-05T14:50:58+00:00,https://api.twitter.com/2/users?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&expansions=pinned_tweet_id&ids=2376830766%2C251290516%2C1492759764%2C245074453%2C301716524%2C257450818%2C42072558%2C90014101%2C2218262270%2C3291104591%2C775341791973412864%2C3833423967%2C625617955%2C42072558%2C2763652310%2C3833423967%2C90014101%2C318724564%2C49950808%2C2362739336%2C365363757%2C1934463319%2C284067858%2C3302560545%2C3435481989%2C535452316%2C114778403%2C252590140%2C1249486668%2C1485429175%2C628396879%2C146101077%2C2267143780%2C104782747%2C356190403%2C993849096%2C101561338%2C1934463319%2C3302560545%2C110963318%2C628396879%2C146101077%2C358014007%2C104782747%2C117029568%2C284067858%2C1109154121171517440%2C14569308%2C140133595%2C54988878%2C15229068%2C379647647%2C467604110%2C87306292%2C2262477443%2C141151403%2C22651555%2C484515352%2C14460250%2C1510780328%2C2853507520%2C16905927%2C143536359%2C83041759%2C829032654%2C9234892%2C86719842%2C371315536%2C339672122%2C461219174%2C93255334%2C103152299%2C1336254342%2C391945446%2C540895773%2C467604110%2C87306292%2C2416067982%2C2262477443%2C54988878%2C372352619%2C1118264104857288832%2C163567416%2C402097529%2C136343557%2C388718346%2C9234892%2C86719842%2C271596933%2C780024711510130560%2C339672122%2C391945446%2C149299258%2C98330202%2C1108382916%2C1145986626503479296%2C370708213%2C21794101%2C828623998921629696%2C1124773536,2.10.1,
83041759,2009-10-17T03:05:37.000Z,NicolaCaputo,Nicola Caputo,Assessore All’Agricoltura della Regione Campania,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/Dt8AcwYTfn"", ""expanded_url"": ""http://www.nicolacaputo.it"", ""display_url"": ""nicolacaputo.it""}]",Italia,,https://pbs.twimg.com/profile_images/1323240631699996673/8zp8BCoq_normal.jpg,False,3651,1627,125,4291,https://t.co/Dt8AcwYTfn,True,,,,2022-08-05T14:50:58+00:00,https://api.twitter.com/2/users?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&expansions=pinned_tweet_id&ids=2376830766%2C251290516%2C1492759764%2C245074453%2C301716524%2C257450818%2C42072558%2C90014101%2C2218262270%2C3291104591%2C775341791973412864%2C3833423967%2C625617955%2C42072558%2C2763652310%2C3833423967%2C90014101%2C318724564%2C49950808%2C2362739336%2C365363757%2C1934463319%2C284067858%2C3302560545%2C3435481989%2C535452316%2C114778403%2C252590140%2C1249486668%2C1485429175%2C628396879%2C146101077%2C2267143780%2C104782747%2C356190403%2C993849096%2C101561338%2C1934463319%2C3302560545%2C110963318%2C628396879%2C146101077%2C358014007%2C104782747%2C117029568%2C284067858%2C1109154121171517440%2C14569308%2C140133595%2C54988878%2C15229068%2C379647647%2C467604110%2C87306292%2C2262477443%2C141151403%2C22651555%2C484515352%2C14460250%2C1510780328%2C2853507520%2C16905927%2C143536359%2C83041759%2C829032654%2C9234892%2C86719842%2C371315536%2C339672122%2C461219174%2C93255334%2C103152299%2C1336254342%2C391945446%2C540895773%2C467604110%2C87306292%2C2416067982%2C2262477443%2C54988878%2C372352619%2C1118264104857288832%2C163567416%2C402097529%2C136343557%2C388718346%2C9234892%2C86719842%2C271596933%2C780024711510130560%2C339672122%2C391945446%2C149299258%2C98330202%2C1108382916%2C1145986626503479296%2C370708213%2C21794101%2C828623998921629696%2C1124773536,2.10.1,
829032654,2012-09-17T13:11:24.000Z,DantiNicola,Nicola Danti 🇪🇺🇮🇹,"Eurodeputato Italia Viva, Vice Presidente Gruppo @RenewEurope, membro delle Commissioni Industria e Trasporti.",,,"[{""start"": 49, ""end"": 61, ""username"": ""RenewEurope""}]",,,,,https://pbs.twimg.com/profile_images/1174452258249084928/YXgwhnHI_normal.jpg,False,8357,899,241,6608,,True,,,,2022-08-05T14:50:58+00:00,https://api.twitter.com/2/users?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&expansions=pinned_tweet_id&ids=2376830766%2C251290516%2C1492759764%2C245074453%2C301716524%2C257450818%2C42072558%2C90014101%2C2218262270%2C3291104591%2C775341791973412864%2C3833423967%2C625617955%2C42072558%2C2763652310%2C3833423967%2C90014101%2C318724564%2C49950808%2C2362739336%2C365363757%2C1934463319%2C284067858%2C3302560545%2C3435481989%2C535452316%2C114778403%2C252590140%2C1249486668%2C1485429175%2C628396879%2C146101077%2C2267143780%2C104782747%2C356190403%2C993849096%2C101561338%2C1934463319%2C3302560545%2C110963318%2C628396879%2C146101077%2C358014007%2C104782747%2C117029568%2C284067858%2C1109154121171517440%2C14569308%2C140133595%2C54988878%2C15229068%2C379647647%2C467604110%2C87306292%2C2262477443%2C141151403%2C22651555%2C484515352%2C14460250%2C1510780328%2C2853507520%2C16905927%2C143536359%2C83041759%2C829032654%2C9234892%2C86719842%2C371315536%2C339672122%2C461219174%2C93255334%2C103152299%2C1336254342%2C391945446%2C540895773%2C467604110%2C87306292%2C2416067982%2C2262477443%2C54988878%2C372352619%2C1118264104857288832%2C163567416%2C402097529%2C136343557%2C388718346%2C9234892%2C86719842%2C271596933%2C780024711510130560%2C339672122%2C391945446%2C149299258%2C98330202%2C1108382916%2C1145986626503479296%2C370708213%2C21794101%2C828623998921629696%2C1124773536,2.10.1,
